pathway	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge
KEGG_CELL_CYCLE	0.000638977635782748	0.00598921940507087	-0.548873611850131	-2.07740677793548	5	23	GADD45A CDKN1A DBF4 CDKN2D PLK1 BUB1 TTK CDC25B CCNB1 CDC20 CDKN2C PTTG1 CCNA2 CCNB2 CDK1 MAD2L1
GO_ARTERY_DEVELOPMENT	0.186186503326645	0.253890686354516	-0.314149809935	-1.24472431324587	1762	27	TBX2 PLXND1 LOX PDGFRB LOXL1 SMAD6 APOE NOTCH3 ENG NRP1 VEGFA HES1 ADAMTS6 PRRX1 HEY2
GO_REGULATION_OF_HEART_CONTRACTION	0.000798562587342783	0.00598921940507087	0.372520318557845	2.04003815406684	3	65	MYH6 ATP2A2 GJA5 CSRP3 KCNA5 ITPR2 CORIN CACNA1G TRDN SLC8A3 RYR3 CHRM2 SEMA3A RNF207 PLN CAV1 ADORA1 NKX2-5 TNNI3 BVES RYR2 EPAS1
GO_CARDIAC_MUSCLE_CELL_DIFFERENTIATION	0.00206805790562136	0.00775521714608009	0.413179476278099	1.92679154111987	10	35	MYH6 PITX2 TBX5 CSRP3 TCAP TTN NEBL MYLK3 NKX2-5 MYOCD BVES PDLIM5 PROX1 LRRC10 MEF2C KDM6B
GO_REGULATION_OF_HEART_RATE	0.0187245087133852	0.0469903781606624	0.360478608237781	1.64359720619004	100	32	MYH6 ATP2A2 GJA5 KCNA5 CACNA1G SEMA3A PLN CAV1 BVES RYR2 EPAS1
GO_EMBRYONIC_HEART_TUBE_DEVELOPMENT	0.452559846234492	0.452559846234492	0.268054331474276	1.00323892023573	2589	17	GJA5 NKX2-5 RYR2 MEF2C SOX17 SOX18 DLL1
GO_HEART_DEVELOPMENT	0.0187961512642649	0.0469903781606624	0.229812993200471	1.44528021039597	83	126	MYH6 PAM COL2A1 PITX2 GJA5 TBX5 CSRP3 TCAP TTN NEBL MYLK3 JAG1 HEG1 MYBPC3 PLN ERBB4 NKX2-5 TNNI1 TNNI3 MYOCD OSR1 BVES RYR2 PDLIM5 PROX1 LRRC10 DHRS3 FREM2 EFNA1 MEF2C NTRK3 KDM6B SOX17
GO_OUTFLOW_TRACT_MORPHOGENESIS	0.0484923293951684	0.0808205489919473	0.397294106439024	1.5448803416201	274	19	PITX2 GJA5 JAG1 NKX2-5 DHRS3 MEF2C SOX17 SOX18 SEMA3C SOX11
GO_HEART_MORPHOGENESIS	0.0371628371628372	0.0742412349555207	0.264533619322833	1.46030552616686	185	67	MYH6 COL2A1 PITX2 GJA5 TBX5 TCAP TTN JAG1 HEG1 MYBPC3 NKX2-5 TNNI1 TNNI3 RYR2 PROX1 DHRS3 EFNA1 MEF2C SOX17 TMEM100 SOX18
GO_CARDIAC_CONDUCTION	0.286900958466454	0.331039567461293	-0.303091290855649	-1.14715644615224	2693	23	TNNI3K CTNNA3 ATP1B1 KCNJ2 GJA1 PKP2 SLC8A1 CASQ2
GO_REGULATION_OF_HEART_GROWTH	0.167277167277167	0.250915750915751	0.349742686389614	1.28375634053227	958	16	MYH6 TBX5 ERBB4 NKX2-5 PROX1 MEF2C
GO_ARTERY_MORPHOGENESIS	0.426595174262735	0.452559846234492	-0.275544220920415	-1.02762669477862	3977	22	APOE NOTCH3 ENG NRP1 VEGFA HES1 PRRX1 HEY2
GO_AORTA_DEVELOPMENT	0.224423514127964	0.280529392659955	-0.367018625503278	-1.21877123878776	2072	15	HEY1 TBX2 PLXND1 LOX PDGFRB LOXL1 SMAD6 HES1 ADAMTS6 HEY2
GO_HEART_VALVE_DEVELOPMENT	0.039595325309611	0.0742412349555207	0.434814723819423	1.59601953202287	226	16	PITX2 GJA5 TBX5 JAG1 EFNA1 MEF2C
GO_HEART_PROCESS	0.00129773822766036	0.00648869113830182	0.449004003216356	2.04722751472607	6	32	MYH6 GJA5 CSRP3 KCNA5 TCAP TTN TRDN MYBPC3 PLN CAV1 GPX1 NKX2-5 TNNI1 TNNI3 RYR2
