pathway	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge
KEGG_CELL_CYCLE	0.000189035916824197	0.000766675185279837	-0.582652237334337	-2.17667450366469	1	23	CDKN1A DBF4 GADD45B MCM5 CCNB2 CDKN2D PTTG1 BUB1 TTK CDC25B PLK1 PCNA CDC20 CDKN2C CCNB1 CCNA2 MAD2L1 CDK1 MYC
GO_ARTERY_DEVELOPMENT	0.0725441271601516	0.120906878600253	-0.369347904113559	-1.44553506588275	784	27	JAG1 HEY1 FOXC1 FOXC2 HES1 NOTCH3 LOX ENG PDGFRB APOE LOXL1
GO_REGULATION_OF_HEART_CONTRACTION	0.000315955766192733	0.000789889415481833	0.514916013235931	3.02954311179023	0	65	MYH7 MYL2 MYL3 SLC8A1 HSPB7 TNNI3 CSRP3 DES PLN CASQ2 ATP1B1 NKX2-5 PKP2 SNTA1 RNF207 HOPX RYR2 TRDN GJA1 DSP BVES CXADR CTNNA3 IRX5 TNNI3K KCNJ2 CORIN KCNH2 HEY2 ATP1A2 CAV1 CHRM2 SCN5A HCN4 HBEGF
GO_CARDIAC_MUSCLE_CELL_DIFFERENTIATION	0.000255558395093279	0.000766675185279837	0.618725535146709	3.0981486140084	0	35	MYL2 FHL2 SLC8A1 SORBS2 TTN CSRP3 NEBL PDLIM5 ACTN2 TCAP NEXN NKX2-5 LRRC10 FHOD3 BVES CXADR MYOCD TBX3 PROX1 MYLK3 HEY2
GO_REGULATION_OF_HEART_RATE	0.000248941996514812	0.000766675185279837	0.511214474912003	2.48455780531927	0	32	MYH7 SLC8A1 PLN CASQ2 PKP2 SNTA1 RYR2 GJA1 DSP BVES CTNNA3 IRX5 TNNI3K KCNJ2 KCNH2 HEY2 CAV1 SCN5A HCN4
GO_EMBRYONIC_HEART_TUBE_DEVELOPMENT	0.259344813103738	0.324181016379672	0.292577215630112	1.16136933869704	1234	17	NKX2-5 HAND1 RYR2 GJA1 TBX3
GO_HEART_DEVELOPMENT	0.000418410041841004	0.000896592946802152	0.351770705098236	2.39014926331525	0	126	MYH7 MYL2 MYL3 TNNI1 FHL2 SLC8A1 SORBS2 TTN TNNI3 CSRP3 NEBL PDLIM5 ACTN2 PLN TCAP MB MYBPC3 NEXN NKX2-5 PKP2 LRRC10 FGF12 SMYD1 HOPX IRX4 CRIP1 RBM20 HAND1 RYR2 GJA1 FHOD3 DSP BVES CXADR MYOCD TBX3 XIRP1 ANKRD1 ALPK3 ADAMTS6 PROX1 MYLK3 HEY2 S1PR1 COL11A1 XIRP2 NRP1
GO_OUTFLOW_TRACT_MORPHOGENESIS	0.935539321014181	0.935539321014181	0.15198460432567	0.626863967197379	4353	19	NKX2-5 TBX3 HEY2 VEGFA MSX2 DHRS3 SOX11
GO_HEART_MORPHOGENESIS	0.00224574911774142	0.00421077959576516	0.298099058002228	1.76699692331709	6	67	MYH7 MYL2 MYL3 TNNI1 FHL2 TTN TNNI3 TCAP MYBPC3 NKX2-5 PKP2 HAND1 RYR2 GJA1 DSP TBX3 ANKRD1 PROX1 HEY2 S1PR1 COL11A1 XIRP2 VEGFA
GO_CARDIAC_CONDUCTION	0.000226142017186793	0.000766675185279837	0.699803723983294	3.06587044083557	0	23	SLC8A1 PLN CASQ2 ATP1B1 PKP2 RNF207 RYR2 GJA1 DSP CXADR CTNNA3 TNNI3K KCNJ2 KCNH2 ATP1A2 CAV1 SCN5A HCN4 KCND3
GO_REGULATION_OF_HEART_GROWTH	0.321339434276206	0.3707762703187	0.284765465578581	1.10053908572833	1544	16	NKX2-5 AKAP6 GJA1 FGF9 PROX1 HEY2
GO_ARTERY_MORPHOGENESIS	0.100580454848225	0.150870682272338	-0.376525552291873	-1.38741905190265	1056	22	MYLK JAG1 HEY1 FOXC1 FOXC2 HES1 NOTCH3 ENG PDGFRB APOE
GO_AORTA_DEVELOPMENT	0.22096009482418	0.301309220214791	-0.371307318323318	-1.21930328474917	2236	15	TBX2 DLL4 PLXND1 MYLK JAG1 HEY1 HES1 LOX PDGFRB LOXL1
GO_HEART_VALVE_DEVELOPMENT	0.455071610751422	0.487576725805096	-0.301558534036138	-1.01017935568899	4638	16	JAG1 HEY1 CYR61 HEYL SOX9
GO_HEART_PROCESS	0.000248941996514812	0.000766675185279837	0.73523412523824	3.57331760786351	0	32	MYH7 MYL2 MYL3 TNNI1 SLC8A1 TTN TNNI3 CSRP3 PLN TCAP MYBPC3 CASQ2 ATP1B1 NKX2-5 PKP2 SNTA1 FGF12 RYR2 TRDN GJA1 KCNJ2 KCNH2 GPX1 ATP1A2 CAV1
