pathway	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge
KEGG_CELL_CYCLE	0.000105663567202029	0.000599880023995201	0.742187154110871	2.66669608800913	0	23	CDC20 CCNB1 PTTG1 CCNB2 PLK1 CCNA2 CDK1 MAD2L1 CDC25B CDKN2C BUB1 TTK DBF4 CDKN2D
GO_ARTERY_DEVELOPMENT	0.139390168014935	0.209085252022402	0.353877415924874	1.32711158217276	1343	27	LOX HES1 NOTCH3 APOE PDGFRB SMAD6 LOXL1 HEY1 FOXC1 TBX2 PRDM1 FOXC2 VEGFA ENG PLXND1 PTGER4 PRRX1 NRP1
GO_REGULATION_OF_HEART_CONTRACTION	0.000242777373148823	0.000606943432872056	-0.509873035962401	-2.80830134927612	0	65	KCNA5 SCN5A TNNI3K MYH6 APLN CXADR GJA5 CTNNA3 EDN1 NPR1 KCNH2 BVES GJA1 HOPX ATP2A2 CORIN AVPR1A PKP2 DSP RYR2 RNF207 TRDN MYH7 SNTA1 MYL2 CASQ2 ATP1B1 MYL3 NKX2-5 SLC8A1 PLN CSRP3 HSPB7 TNNI3 DES
GO_CARDIAC_MUSCLE_CELL_DIFFERENTIATION	0.0001999600079984	0.000599880023995201	-0.509601249787408	-2.36489509478351	0	35	MYH6 CXADR PROX1 TBX5 FHOD3 MYOCD BVES LRRC10 MYLK3 MYL2 NEXN TCAP FHL2 NKX2-5 SORBS2 PDLIM5 SLC8A1 ACTN2 NEBL CSRP3 TTN
GO_REGULATION_OF_HEART_RATE	0.000195274360476469	0.000599880023995201	-0.572377552693129	-2.58267305882285	0	32	KCNJ2 ADM KCNA5 SCN5A TNNI3K MYH6 GJA5 CTNNA3 EDN1 KCNH2 BVES GJA1 ATP2A2 AVPR1A PKP2 DSP RYR2 MYH7 SNTA1 CASQ2 SLC8A1 PLN
GO_EMBRYONIC_HEART_TUBE_DEVELOPMENT	0.0523008999830192	0.0871681666383653	-0.412661505119157	-1.52098922262226	307	17	MEF2C HAND1 GJA5 HHEX GJA1 SOX17 RYR2 SOX18 NKX2-5
GO_HEART_DEVELOPMENT	0.000345542501727713	0.000740448217987955	-0.370267912496832	-2.35363041148791	0	126	S1PR1 EFNA1 ERBB4 MYH6 HAND1 CXADR GJA5 PROX1 HHEX ALPK3 XIRP1 KCNJ8 TBX5 CALCRL EDN1 FHOD3 MYOCD BVES GJA1 PAM HOPX LRRC10 MYLK3 RBM20 ANKRD1 PKP2 DLL4 SMYD1 SOX17 DSP RYR2 RAMP2 MYH7 MYL2 MYBPC3 SOX18 FGF12 NEXN TCAP FHL2 MYL3 NKX2-5 SORBS2 PDLIM5 MB TMEM100 PCNA SLC8A1 ACTN2 PLN NEBL CSRP3 TTN TNNI3 TNNI1
GO_OUTFLOW_TRACT_MORPHOGENESIS	0.771712591559121	0.771712591559121	-0.203521578312333	-0.777961337245794	4424	19	SOX17 SOX18 NKX2-5
GO_HEART_MORPHOGENESIS	0.000491521258294421	0.00092160235930204	-0.344425415528806	-1.91284755413129	1	67	ANKRD1 PKP2 DLL4 SOX17 DSP RYR2 MYH7 MYL2 MYBPC3 SOX18 TCAP FHL2 MYL3 NKX2-5 TMEM100 TTN TNNI3 TNNI1
GO_CARDIAC_CONDUCTION	0.000180570603105814	0.000599880023995201	-0.590981593813208	-2.40941176000478	0	23	KCNA5 SCN5A TNNI3K CXADR GJA5 CTNNA3 KCNH2 GJA1 PKP2 DSP RYR2 RNF207 CASQ2 ATP1B1 SLC8A1 PLN
GO_REGULATION_OF_HEART_GROWTH	0.56865770332819	0.609276110708775	0.280500201554094	0.910503426242591	5159	16	CCNB1 CDK1 BASP1
GO_ARTERY_MORPHOGENESIS	0.344385593220339	0.430481991525424	0.308609377075516	1.09526673411138	3250	22	HES1 NOTCH3 APOE PDGFRB HEY1 FOXC1 TBX2 PRDM1 FOXC2 VEGFA ENG PTGER4 PRRX1 NRP1
GO_AORTA_DEVELOPMENT	0.163618224143665	0.223115760195907	0.413402968524672	1.31515993286714	1475	15	LOX HES1 PDGFRB SMAD6 LOXL1 HEY1 TBX2 PRDM1
GO_HEART_VALVE_DEVELOPMENT	0.453493497906105	0.523261728353199	0.308680871348116	1.00197785748759	4114	16	SOX9 CYR61 SMAD6 HEYL HEY1 PRDM1 SHOX2
GO_HEART_PROCESS	0.000195274360476469	0.000599880023995201	-0.716302394498826	-3.2320884834459	0	32	PKP2 RYR2 RAMP3 TRDN MYH7 GPX1 SNTA1 MYL2 CASQ2 MYBPC3 FGF12 ATP1B1 TCAP MYL3 NKX2-5 SLC8A1 PLN CSRP3 TTN TNNI3 TNNI1
