pathway	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge
KEGG_CELL_CYCLE	0.000100613743837408	0.000574169143474737	0.618925473087304	2.48752635042966	0	27	CDK1 MAD2L1 CCNA2 PTTG1 CCNB2 CDKN2C PCNA CCND1 CDKN2D ORC6 CCNB1 TGFB1 CDC20 GADD45A MCM7 MCM4 GADD45B BUB1 PLK1 CDC25B E2F1
GO_REGULATION_OF_HEART_RATE_BY_CARDIAC_CONDUCTION	0.000709471443774388	0.00120610145441646	-0.598240845718998	-2.28625335843185	3	16	KCNQ1 SCN5A DSG2 CTNNA3 CACNA1C HCN4 CACNB2 GJA5 DSP KCNH2 JUP PKP2 CAV1
GO_ARTERY_DEVELOPMENT	0.98948725577705	0.98948725577705	0.115441095362909	0.481050047825311	9976	31	PRRX1 LOX PRDM1 SMAD6 PRICKLE1 FOXC1 FOXC2 HEY2
GO_REGULATION_OF_HEART_CONTRACTION	0.000270197243988111	0.000574169143474737	-0.459375404693499	-2.85947256610094	0	80	NPPC CASQ1 SCN5A DSG2 CTNNA3 CACNA1C HCN4 ATP1B2 EPAS1 CACNB2 CXADR GJA5 TNNI3K ABCC9 DSP HOPX KCNH2 GJA1 KCNK6 SNTA1 JUP CORIN MYH6 MYH7 RNF207 BVES MYL2 PKP2 ATP2A2 TRDN RYR2 EDN1 MYL3 CASQ2 ADM NKX2-5 SLC8A1 HSPB7 PLN TNNI3 DES CAV1 CSRP3 TNNT2 MYL4
GO_CARDIAC_MUSCLE_CELL_DIFFERENTIATION	0.000216497077289457	0.000574169143474737	-0.495942023076932	-2.55825791673846	0	40	PROX1 LRRC10 PDLIM5 NRG1 MYLK3 MYOCD MYH6 BVES MYL2 SORBS2 NEXN TCAP NKX2-5 FHL2 SLC8A1 ACTN2 NEBL TTN CSRP3 ACTC1
GO_REGULATION_OF_HEART_RATE	0.000214408233276158	0.000574169143474737	-0.568399802718497	-2.8857874028965	0	38	SCN5A DSG2 CTNNA3 CACNA1C HCN4 EPAS1 CACNB2 GJA5 TNNI3K DSP KCNH2 GJA1 SNTA1 JUP MYH6 MYH7 BVES PKP2 ATP2A2 RYR2 EDN1 CASQ2 ADM SLC8A1 PLN CAV1
GO_EMBRYONIC_HEART_TUBE_DEVELOPMENT	0.694713328369322	0.862147164648052	-0.20463749085702	-0.828529578796918	3731	19	RYR2 NKX2-5 SOX17
GO_HEART_DEVELOPMENT	0.000356887937187723	0.000674121659132366	-0.335258988549769	-2.3712226740299	0	148	CXADR WT1 SFRP2 GJA5 EFNA1 CPE IRX4 SHOX2 DHRS3 NRP1 PAM DSP CRIP1 RPS6KA2 ADAMTS1 HOPX PROX1 LRRC10 GJA1 XIRP1 PDLIM5 NRG1 FGF12 RBM20 MYLK3 MYOCD MYH6 HEY1 MYH7 BVES JAG1 MYL2 ANKRD1 PKP2 KCNJ8 OSR1 SORBS2 CALCRL HEYL SMYD1 RYR2 EDN1 MYL3 ADM NEXN TCAP NKX2-5 FHL2 MB MYBPC3 SLC8A1 SOX17 ACTN2 PLN TNNI3 NEBL TTN CSRP3 TNNI1 ACTC1 TNNC1 TNNT2
GO_REGULATION_OF_THE_FORCE_OF_HEART_CONTRACTION	0.000173943294485998	0.000574169143474737	-0.834816857148329	-3.12702965357827	0	15	MYH6 MYH7 MYL2 ATP2A2 RYR2 MYL3 ADM SLC8A1 PLN CAV1 CSRP3 MYL4
GO_OUTFLOW_TRACT_MORPHOGENESIS	0.493688094775685	0.699391467598887	-0.220216691137321	-0.966771355079338	2541	24	SFRP2 GJA5 DHRS3 JAG1 HEYL NKX2-5 SOX17
